year,season,time,index_date,DHI,GHI
2023,spring,23:00:00,2023-04-16 11:00:00.000000000,0.0,0.0
2023,summer,00:00:00,2023-07-16 12:00:00.000000000,0.0,0.0
2023,summer,01:00:00,2023-07-16 13:00:00.000000000,0.0,0.0
2023,summer,02:00:00,2023-07-16 14:00:00.000000000,0.0,0.0
2023,summer,03:00:00,2023-07-16 15:00:00.000000000,0.8533206521739131,0.9238239130434782
2023,summer,04:00:00,2023-07-16 16:00:00.000000000,13.807828260869565,17.13066086956522
2023,summer,05:00:00,2023-07-16 17:00:00.000000000,43.36775,58.468061956521744
2023,summer,06:00:00,2023-07-16 18:00:00.000000000,83.6649,134.18016847826087
2023,summer,07:00:00,2023-07-16 19:00:00.000000000,117.41408152173912,216.7677510869565
2023,summer,08:00:00,2023-07-16 20:00:00.000000000,151.66860978260868,307.33560217391306
2023,summer,09:00:00,2023-07-16 21:00:00.000000000,196.15546304347825,404.41163913043476
2023,summer,10:00:00,2023-07-16 22:00:00.000000000,212.80743369565215,435.1959826086957
2023,summer,11:00:00,2023-07-16 23:00:00.000000000,262.0731739130435,508.7621076086956
2023,summer,12:00:00,2023-07-17 00:00:00.000000000,267.7434304347826,537.1414336956522
2023,summer,13:00:00,2023-07-17 01:00:00.000000000,220.96340652173913,464.03262717391306
2023,summer,14:00:00,2023-07-17 02:00:00.000000000,187.1314739130435,393.7816532608696
2023,summer,15:00:00,2023-07-17 03:00:00.000000000,167.97048913043477,336.8976043478261
2023,summer,16:00:00,2023-07-17 04:00:00.000000000,143.81621304347826,277.18952717391306
2023,summer,17:00:00,2023-07-17 05:00:00.000000000,110.34909347826087,193.04417826086956
2023,summer,18:00:00,2023-07-17 06:00:00.000000000,66.52746304347826,101.48683586956521
2023,summer,19:00:00,2023-07-17 07:00:00.000000000,29.232685869565216,37.71133369565217
2023,summer,20:00:00,2023-07-17 08:00:00.000000000,4.364532608695652,5.289751086956522
2023,summer,21:00:00,2023-07-17 09:00:00.000000000,0.0,0.0
2023,summer,22:00:00,2023-07-17 10:00:00.000000000,0.0,0.0
2023,summer,23:00:00,2023-07-17 11:00:00.000000000,0.0,0.0
2023,autumn,00:00:00,2023-10-16 00:00:00.000000000,0.0,0.0
2023,autumn,01:00:00,2023-10-16 01:00:00.000000000,0.0,0.0
2023,autumn,02:00:00,2023-10-16 02:00:00.000000256,0.0,0.0
2023,autumn,03:00:00,2023-10-16 03:00:00.000000000,0.0,0.0
2023,autumn,04:00:00,2023-10-16 04:00:00.000000000,0.0,0.0
2023,autumn,05:00:00,2023-10-16 05:00:00.000000000,0.767665934065934,0.8965780219780219
2023,autumn,06:00:00,2023-10-16 05:59:59.999999744,10.421525274725274,14.579757142857144
2023,autumn,07:00:00,2023-10-16 07:00:00.000000000,29.989996703296704,49.3334021978022
2023,autumn,08:00:00,2023-10-16 08:00:00.000000000,61.844452747252745,105.94327252747252
2023,autumn,09:00:00,2023-10-16 09:00:00.000000000,90.6617945054945,158.43194615384616
2023,autumn,10:00:00,2023-10-16 10:00:00.000000256,125.84572967032967,209.83764285714287
2023,autumn,11:00:00,2023-10-16 11:00:00.000000000,140.2706758241758,236.42783626373625
2023,autumn,12:00:00,2023-10-16 12:00:00.000000000,141.3760824175824,245.17794945054945
2023,autumn,13:00:00,2023-10-16 13:00:00.000000000,126.11425164835164,218.9362164835165
2023,autumn,14:00:00,2023-10-16 13:59:59.999999744,102.52919010989011,167.43500549450548
2023,autumn,15:00:00,2023-10-16 15:00:00.000000000,73.24567252747254,118.29243626373626
2023,autumn,16:00:00,2023-10-16 16:00:00.000000000,37.244931868131864,58.37065714285714
2023,autumn,17:00:00,2023-10-16 17:00:00.000000000,13.607656043956045,21.202842857142855
2023,autumn,18:00:00,2023-10-16 18:00:00.000000256,1.6560131868131869,2.3209362637362636
2023,autumn,19:00:00,2023-10-16 19:00:00.000000000,0.0,0.0
2023,autumn,20:00:00,2023-10-16 20:00:00.000000000,0.0,0.0
2023,autumn,21:00:00,2023-10-16 21:00:00.000000000,0.0,0.0
2023,autumn,22:00:00,2023-10-16 21:59:59.999999744,0.0,0.0
2023,autumn,23:00:00,2023-10-16 23:00:00.000000000,0.0,0.0
